Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
2004-04-03,08:00:00,3.0,1436.25,451.0,15.172041243505564,1154.0,203.0,704.0,96.0,1872.25,1390.75,15.050000190735,55.800000190735,0.9486190247860613,8,False,True,False,False,False,False
2004-04-03,09:00:00,3.1,1471.75,422.0,14.274695923974273,1125.5,211.0,719.5,106.0,1816.0,1460.0,16.974999904633,50.474999427795,0.9683685256436287,9,False,True,False,False,False,False
2004-04-05,10:00:00,3.1,1460.75,424.0,14.305786381113023,1126.5,236.0,702.5,124.0,1836.25,1450.75,15.550000190735,57.424999237061,1.0075441570496249,10,True,False,False,False,False,False
2004-04-05,11:00:00,3.0,1429.75,339.0,13.704734690088378,1107.0,228.0,713.25,121.0,1852.75,1409.25,16.64999961853,55.224999427795,1.0382077156536984,11,True,False,False,False,False,False
2004-04-05,12:00:00,3.2,1498.25,445.0,15.702182283122928,1170.5,206.0,683.5,114.0,1941.5,1433.75,17.0,54.300000190735,1.043377570861781,12,True,False,False,False,False,False
2004-04-05,13:00:00,3.1,1453.5,535.0,15.420080106108864,1161.75,188.0,681.5,114.0,1915.25,1457.0,18.02499961853,51.52499961853,1.0551873820329405,13,True,False,False,False,False,False
2004-04-05,14:00:00,2.5,1402.25,278.0,12.55786319242134,1068.75,158.0,732.5,106.0,1792.5,1324.75,19.5,47.5,1.0653261891204455,14,True,False,False,False,False,False
2004-04-05,15:00:00,2.1,1327.0,256.0,9.817124758804077,970.75,124.0,803.25,89.0,1704.75,1120.0,21.575000286102,41.675000190735,1.060550430859653,15,True,False,False,False,False,False
2004-04-05,16:00:00,2.0,1273.0,245.0,9.612729263697018,963.0,98.0,832.0,82.0,1662.0,931.0,22.175000667572,38.299999237061,1.0105918398252391,16,True,False,False,False,False,False
2004-04-05,17:00:00,3.2,1456.75,458.0,16.33046358954291,1189.75,160.0,677.75,111.0,1876.5,1212.0,20.275000572205,42.75,1.0053293261816674,17,True,False,False,False,False,False
2004-04-05,18:00:00,4.1,1542.75,710.0,19.761559943817087,1289.75,194.0,631.0,132.0,2011.0,1353.25,19.72500038147,45.35000038147,1.0312246874299091,18,True,False,False,False,False,False
2004-04-05,19:00:00,3.9,1499.25,678.0,17.99401672262385,1239.25,174.0,650.75,121.0,1956.5,1358.75,18.800000190735,47.47500038147,1.0199260904465013,19,True,False,False,False,False,False
2004-04-05,20:00:00,3.1,1378.25,436.0,13.559993122694275,1102.25,157.0,742.25,116.0,1795.75,1272.75,17.924999713898,49.449999809265,1.0064378607173432,20,True,False,False,False,False,False
2004-04-05,21:00:00,2.0,1242.5,178.0,8.706316634357416,927.75,109.0,851.75,100.0,1622.0,1078.75,17.5,50.89999961853,1.0089772355664224,21,True,False,False,False,False,False
2004-04-05,22:00:00,1.7,1195.5,160.0,7.664791387485363,885.25,85.0,883.75,89.0,1588.75,972.5,17.424999713898,51.849999427795,1.0230268132897535,22,True,False,False,False,False,False
2004-04-05,23:00:00,1.6,1137.25,177.0,7.287422947152213,869.25,90.0,889.75,92.0,1553.75,951.25,17.02499961853,53.85000038147,1.0363455080563233,23,True,False,False,False,False,False
2004-04-06,00:00:00,1.0,1015.25,101.0,4.1231866000360915,717.5,61.0,1065.25,71.0,1427.75,714.25,16.625,55.449999809265,1.0408092259029822,0,False,False,False,False,True,False
2004-04-06,01:00:00,0.8,977.5,66.0,2.729591596001178,634.75,36.0,1187.5,51.0,1381.75,579.0,15.900000333786,57.0,1.0223592859459796,1,False,False,False,False,True,False
2004-04-06,02:00:00,0.5,933.33333333333,40.0,1.5320666279847972,547.33333333333,25.0,1357.3333333333,39.0,1336.0,542.33333333333,15.033333142598,59.233333587646,1.0059262147828834,2,False,False,False,False,True,False
2004-04-06,04:00:00,0.5,907.75,39.0,1.7981883753610237,568.75,24.0,1303.0,35.0,1360.25,525.75,14.125000238419,61.64999961853,0.9883477311012104,4,False,False,False,False,True,False
2004-04-06,05:00:00,0.8,979.5,62.0,3.402194127528105,676.5,73.0,1141.0,64.0,1434.5,659.0,14.599999904633,58.77499961853,0.971123799374813,5,False,False,False,False,True,False
2004-04-06,06:00:00,1.7,1236.25,120.0,8.499723066346661,919.5,164.0,879.75,94.0,1641.0,1011.75,14.375,58.89999961853,0.9593893500490737,6,False,False,False,False,True,False
2004-04-06,07:00:00,4.5,1664.0,599.0,24.13425822251112,1407.0,329.0,594.25,134.0,2198.0,1563.75,15.299999952316,55.224999427795,0.9537883559086512,7,False,False,False,False,True,False
2004-04-06,08:00:00,6.2,1757.25,1084.0,33.7131921813212,1635.75,302.0,493.75,129.0,2560.0,1806.0,16.175000190735,52.47500038147,0.9575924601680932,8,False,False,False,False,True,False
2004-04-06,09:00:00,4.4,1524.0,776.0,21.971351482758013,1350.25,256.0,588.0,125.0,2096.0,1603.75,18.449999809265,46.299999237061,0.9734382393846187,9,False,False,False,False,True,False
2004-04-06,10:00:00,2.9,1329.25,470.0,14.057870825978647,1118.5,182.0,707.0,107.0,1823.25,1288.25,19.575000286102,41.750000953674,0.9406805877414648,10,False,False,False,False,True,False
2004-04-06,11:00:00,1.6,1166.5,169.0,7.623121501642551,883.5,105.0,881.0,78.0,1580.0,931.25,20.150000095367,40.14999961853,0.9370122132555601,11,False,False,False,False,True,False
2004-04-06,12:00:00,2.6,1368.75,304.0,14.469484108022469,1131.75,136.0,715.0,91.0,1818.25,1161.5,20.874999523163,36.64999961853,0.8939372165648346,12,False,False,False,False,True,False
2004-04-06,13:00:00,2.9,1283.5,405.0,13.582803488725443,1103.0,167.0,755.25,116.0,1704.0,1064.25,20.400000572205,34.724999427795,0.82285662608937,13,False,False,False,False,True,False
2004-04-06,14:00:00,2.5,1221.25,297.0,11.496468626062793,1032.0,166.0,811.25,131.0,1629.5,912.5,19.25,35.375000953674,0.781308262789888,14,False,False,False,False,True,False
2004-04-06,15:00:00,1.9,1096.0,220.0,9.203008830704247,947.25,115.0,871.5,113.0,1518.75,683.5,18.575000286102,36.949998855591,0.7828762567069473,15,False,False,False,False,True,False
2004-04-06,16:00:00,1.9,1143.0,226.0,10.278633174525405,988.0,109.0,849.25,98.0,1589.75,710.0,18.775000095367,36.75,0.7883009974016415,16,False,False,False,False,True,False
2004-04-06,17:00:00,2.7,1251.25,456.0,13.96537920780899,1115.5,143.0,759.5,116.0,1716.25,922.5,17.549999713898,40.574999809265,0.8068108689475354,17,False,False,False,False,True,False
2004-04-06,18:00:00,3.0,1267.5,470.0,14.96533229143403,1147.5,159.0,727.75,120.0,1775.75,1005.5,16.849999904633,44.275000572205,0.8428194790443849,18,False,False,False,False,True,False
2004-04-06,19:00:00,3.3,1314.0,503.0,15.052638534591573,1150.25,181.0,725.75,126.0,1783.5,1083.0,16.25,47.699999809265,0.8745597884676989,19,False,False,False,False,True,False
2004-04-06,20:00:00,3.2,1314.75,459.0,14.799258378177408,1142.25,178.0,724.0,126.0,1807.25,1160.75,15.649999856949,50.675000190735,0.8947304855010257,20,False,False,False,False,True,False
2004-04-06,21:00:00,1.8,1094.5,227.0,8.468605670477224,918.25,91.0,895.75,90.0,1527.25,799.5,15.724999904633,49.425000190735,0.8767897403209677,21,False,False,False,False,True,False
2004-04-06,22:00:00,1.3,1026.5,152.0,5.90803588370757,807.5,76.0,996.25,81.0,1457.75,647.0,15.775000333786,48.625,0.8653158968416734,22,False,False,False,False,True,False
2004-04-06,23:00:00,1.1,1011.75,94.0,4.765319158079068,751.5,66.0,1053.25,74.0,1392.5,649.0,15.699999809265,47.0,0.832459893714118,23,False,False,False,False,True,False
2004-04-07,00:00:00,0.9,947.75,93.0,3.9868992729385573,710.0,56.0,1127.25,67.0,1352.0,575.0,15.700000047684,45.85000038147,0.812091213130173,0,False,False,False,False,False,True
2004-04-07,01:00:00,0.7,888.5,49.0,2.264475119028675,603.25,35.0,1307.5,46.0,1271.0,455.25,15.625,44.924999237061,0.7919593443161665,1,False,False,False,False,False,True
2004-04-07,02:00:00,0.4,830.0,30.0,1.4218161094645745,538.0,21.0,1475.25,30.0,1213.5,391.75,15.625000238419,44.400000572205,0.7827044288458469,2,False,False,False,False,False,True
2004-04-07,04:00:00,0.3,804.25,30.0,0.7126810127135328,468.25,12.0,1826.25,19.0,1166.25,319.5,15.725000143051,45.449999809265,0.8062740308440627,4,False,False,False,False,False,True
2004-04-07,05:00:00,0.3,823.5,32.0,0.796957826375638,477.75,22.0,1704.75,32.0,1200.0,331.0,15.25,50.050000190735,0.8616871134203429,5,False,False,False,False,False,True
2004-04-07,06:00:00,0.8,999.75,59.0,3.5941382910062885,687.75,55.0,1257.0,61.0,1398.0,425.75,14.200000047684,58.625000953674,0.9443471754045215,6,False,False,False,False,False,True
2004-04-07,07:00:00,2.8,1306.5,277.0,12.935403223060518,1081.5,152.0,776.75,111.0,1768.75,830.25,14.299999713898,58.175000190735,0.9430753059157301,7,False,False,False,False,False,True
2004-04-07,08:00:00,3.1,1286.25,454.0,15.718368230168373,1171.0,153.0,715.5,102.0,1821.0,1005.5,15.000000238419,52.02499961853,0.881650693427237,8,False,False,False,False,False,True
2004-04-07,09:00:00,2.3,1149.75,211.0,8.624678823055866,924.5,152.0,865.25,116.0,1576.25,819.75,13.600000143051,61.400000572205,0.9519403600439107,9,False,False,False,False,False,True
2004-04-07,10:00:00,1.6,1086.5,196.0,7.439749080835974,875.75,112.0,910.5,96.0,1553.75,737.0,16.149999856949,53.10000038147,0.9674791000562221,10,False,False,False,False,False,True
2004-04-07,11:00:00,1.5,1016.0,110.0,6.596289193627687,839.0,119.0,991.25,97.0,1447.5,789.5,16.574999809265,44.324999809265,0.8293924036898435,11,False,False,False,False,False,True
2004-04-07,12:00:00,1.6,1028.5,164.0,7.83243820672786,892.25,122.0,937.25,110.0,1473.5,759.5,17.375,40.27499961853,0.7921784402842258,12,False,False,False,False,False,True
2004-04-07,13:00:00,1.8,1108.75,151.0,9.100166288289229,943.25,115.0,883.0,103.0,1604.0,767.0,18.074999332428,42.249999046326,0.8679267143018373,13,False,False,False,False,False,True
2004-04-07,14:00:00,1.4,996.5,112.0,6.11219638745319,817.0,84.0,1030.25,79.0,1426.0,626.25,14.375,51.77499961853,0.8433341859850463,14,False,False,False,False,False,True
2004-04-07,15:00:00,1.9,1177.0,117.0,7.528239978446694,879.5,146.0,926.75,104.0,1551.75,775.5,10.900000095367,76.39999961853,0.9952506258732835,15,False,False,False,False,False,True
2004-04-07,16:00:00,1.2,1044.75,120.0,5.918707400673933,808.0,65.0,1037.75,69.0,1420.75,588.75,16.400000333786,47.650000572205,0.881894433113482,16,False,False,False,False,False,True
2004-04-07,17:00:00,2.3,1171.0,251.0,12.683180009517667,1073.0,120.0,846.5,96.0,1623.0,872.0,18.025000095367,37.099999427795,0.7597758896786423,17,False,False,False,False,False,True
2004-04-07,18:00:00,3.3,1220.5,435.0,13.50683251398055,1100.5,185.0,799.25,121.0,1700.0,996.25,14.699999809265,48.650000572205,0.808943708864829,18,False,False,False,False,False,True
2004-04-07,19:00:00,3.1,1261.75,345.0,14.500754620232733,1132.75,157.0,774.25,129.0,1747.5,1033.0,11.275000095367,71.27499961853,0.9513986252493367,19,False,False,False,False,False,True
2004-04-07,20:00:00,3.3,1206.5,343.0,10.956516647621989,1012.75,174.0,875.75,116.0,1632.0,981.75,10.0,73.97500038147,0.9086627980010701,20,False,False,False,False,False,True
2004-04-07,21:00:00,1.2,955.75,62.0,3.222993460672848,665.75,62.0,1234.75,71.0,1282.0,517.75,9.8000001907349,71.774997711182,0.870156759430939,21,False,False,False,False,False,True
2004-04-07,22:00:00,1.3,1020.25,70.0,4.293956324258487,726.75,81.0,1152.75,85.0,1390.75,630.5,9.25,75.224998474121,0.8796053386536202,22,False,False,False,False,False,True
2004-04-07,23:00:00,1.9,1107.25,114.0,7.084494010841125,860.5,118.0,956.75,101.0,1509.75,878.75,9.6000001430511,75.950000762939,0.9087628546117394,23,False,False,False,False,False,True
2004-04-08,00:00:00,1.4,1019.5,88.0,4.765319158079068,751.5,95.0,1073.5,97.0,1397.75,838.75,9.2999997138977,74.999998092651,0.8798661088548587,0,False,False,False,True,False,False
2004-04-08,01:00:00,1.5,1051.25,95.0,5.696332871686994,797.5,84.0,1015.5,89.0,1455.0,876.25,9.0,76.72500038147,0.8824834738889057,1,False,False,False,True,False,False
2004-04-08,02:00:00,1.1,965.0,83.0,4.09121162052864,715.75,56.0,1086.75,72.0,1383.25,826.5,8.1750000715256,79.625,0.8671896523617082,2,False,False,False,True,False,False
2004-04-08,05:00:00,0.8,869.0,68.0,2.837944850489492,641.75,69.0,1290.75,62.0,1287.5,723.25,8.0750000476837,72.074998855591,0.7797699428120062,5,False,False,False,True,False,False
2004-04-08,06:00:00,1.1,938.75,59.0,4.809204855249734,753.75,74.0,1168.75,64.0,1383.75,797.25,8.0500001907349,70.449998855591,0.7609249456791303,6,False,False,False,True,False,False
2004-04-08,07:00:00,2.6,1274.25,226.0,13.765874424449917,1109.0,161.0,820.25,80.0,1723.0,1137.75,8.0750000476837,70.500001907349,0.7627302577650394,7,False,False,False,True,False,False
2004-04-08,08:00:00,5.1,1511.5,802.0,27.104010975786125,1481.5,308.0,596.25,118.0,2189.0,1605.25,9.9249999523163,64.299999237061,0.7859494810715075,8,False,False,False,True,False,False
2004-04-08,09:00:00,4.2,1435.25,585.0,19.07947207943386,1270.5,300.0,675.5,130.0,1885.25,1568.75,13.0,54.224999427795,0.8090284146502021,9,False,False,False,True,False,False
2004-04-08,10:00:00,2.6,1207.25,324.0,11.745553705068062,1040.75,189.0,813.25,113.0,1619.5,1319.0,16.475000143051,42.550000190735,0.7912121407022052,10,False,False,False,True,False,False
2004-04-08,11:00:00,2.4,1222.5,308.0,12.727536081823898,1074.5,164.0,818.25,112.0,1677.75,1197.5,19.300000190735,34.150000095367,0.7565718712142413,11,False,False,False,True,False,False
2004-04-08,12:00:00,2.1,1120.5,238.0,11.319946086587374,1025.75,122.0,864.75,96.0,1541.0,958.25,21.500000476837,27.39999961853,0.6941232789104222,12,False,False,False,True,False,False
2004-04-08,13:00:00,2.6,1176.25,301.0,14.189345912451454,1122.75,166.0,816.0,125.0,1609.0,1067.75,20.375,26.724999904633,0.6323214406009123,13,False,False,False,True,False,False
2004-04-08,14:00:00,2.8,1144.0,294.0,13.903862790799815,1113.5,181.0,844.75,128.0,1550.75,1009.5,20.64999961853,22.574999809265,0.5431509987824682,14,False,False,False,True,False,False
2004-04-08,15:00:00,2.5,1136.0,353.0,13.15970915927741,1089.0,127.0,855.5,101.0,1551.5,928.0,20.550000667572,24.800000190735,0.5930639403151151,15,False,False,False,True,False,False
2004-04-08,16:00:00,1.9,1084.75,209.0,10.721628410296905,1004.25,106.0,887.5,95.0,1453.75,815.5,21.025000095367,25.449999809265,0.6264348891674623,16,False,False,False,True,False,False
2004-04-08,17:00:00,3.6,1297.3333333333,538.0,19.663493856394243,1287.0,192.0,722.66666666667,138.0,1798.0,1216.3333333333,21.46666653951,24.53333346049,0.6202501379321717,17,False,False,False,True,False,False
2004-04-08,18:00:00,4.6,1407.75,808.0,23.998363424730808,1403.5,241.0,646.25,154.0,1972.25,1462.5,19.324999809265,28.64999961853,0.6356977585878124,18,False,False,False,True,False,False
2004-04-08,19:00:00,6.3,1617.75,974.0,29.11577111117782,1530.0,326.0,579.0,171.0,2166.5,1791.0,18.0,32.949999809265,0.6737433030374539,19,False,False,False,True,False,False
2004-04-08,20:00:00,4.3,1318.5,544.0,15.750761449955471,1172.0,232.0,745.75,136.0,1699.0,1425.0,15.825000047684,39.75,0.7096071726119499,20,False,False,False,True,False,False
2004-04-08,21:00:00,1.6,1045.0,138.0,7.009743443406673,857.25,92.0,967.5,93.0,1410.25,922.25,15.349999904633,41.52499961853,0.7194427481476037,21,False,False,False,True,False,False
2004-04-08,22:00:00,1.4,1058.0,92.0,6.271811937209442,824.33333333333,95.0,993.0,99.0,1411.0,971.33333333333,14.100000063578,46.0,0.736280952343723,22,False,False,False,True,False,False
2004-04-09,23:00:00,2.3,1176.0,169.0,8.437536944416262,917.0,157.0,866.0,95.0,1559.5,1151.25,12.049999952316,67.85000038147,0.9522807682663211,23,False,False,False,False,False,False
2004-04-10,00:00:00,1.3,1046.5,77.0,5.395234084738762,783.0,83.0,1013.75,79.0,1449.0,975.0,11.950000047684,66.949999809265,0.9335999212840861,0,False,True,False,False,False,False
2004-04-10,01:00:00,1.7,1115.75,98.0,6.923913198243088,853.5,118.0,929.0,78.0,1532.75,1033.75,11.524999856949,70.050001144409,0.9503320915564459,1,False,True,False,False,False,False
2004-04-10,02:00:00,1.7,1074.25,102.0,6.440554720612328,832.0,101.0,951.25,75.0,1506.5,979.75,11.39999961853,69.77499961853,0.9389612125097411,2,False,True,False,False,False,False
2004-04-10,04:00:00,0.8,898.25,69.0,3.2808838245676193,669.25,46.0,1163.0,52.0,1386.25,806.5,10.800000190735,70.25,0.9091964358754486,4,False,True,False,False,False,False
2004-04-10,05:00:00,1.0,970.25,89.0,3.9508862355878556,708.0,81.0,1120.5,55.0,1435.25,841.5,10.200000286102,73.35000038147,0.9128582080413086,5,False,True,False,False,False,False
2004-04-10,06:00:00,1.4,1072.5,134.0,6.004374886921272,812.0,112.0,987.75,65.0,1500.25,950.0,10.825000047684,70.525001525879,0.9142429296932489,6,False,True,False,False,False,False
2004-04-10,07:00:00,1.7,1081.25,157.0,8.166234911142775,906.0,150.0,894.5,72.0,1591.0,1023.5,10.950000047684,71.0,0.9279200488082053,7,False,True,False,False,False,False
2004-04-10,08:00:00,2.0,1158.5,167.0,9.949964658366447,975.75,138.0,837.25,76.0,1662.75,1097.5,12.424999952316,64.02499961853,0.9205889283030111,8,False,True,False,False,False,False
2004-04-10,09:00:00,2.0,1112.0,157.0,8.775650731240786,930.5,124.0,868.75,84.0,1587.75,1011.25,14.97500038147,53.14999961853,0.8992925111862892,9,False,True,False,False,False,False
2004-04-10,10:00:00,1.9,1111.75,172.0,8.437536944416262,917.0,124.0,897.25,90.0,1542.0,931.25,16.574999809265,44.425000190735,0.8312635724910663,10,False,True,False,False,False,False
2004-04-10,11:00:00,2.1,1062.5,114.0,7.463303030999023,876.75,115.0,970.5,89.0,1480.75,811.0,18.000000476837,38.449998855591,0.7862042532916028,11,False,True,False,False,False,False
2004-04-10,12:00:00,1.8,1032.0,166.0,7.826424205287786,892.0,101.0,972.75,87.0,1457.0,755.5,20.625000476837,30.02499961853,0.7212989069933119,12,False,True,False,False,False,False
2004-04-10,13:00:00,1.5,936.0,94.0,6.368789264357057,828.75,90.0,1053.5,88.0,1335.75,606.5,19.89999961853,26.699999809265,0.6136736028755,13,False,True,False,False,False,False
2004-04-10,14:00:00,1.3,882.5,108.0,5.056129143379375,766.25,90.0,1152.0,81.0,1238.25,497.75,19.799999713898,23.125,0.5282644102460846,14,False,True,False,False,False,False
2004-04-10,15:00:00,1.4,941.5,98.0,6.884013451636693,851.75,89.0,1055.0,89.0,1318.25,539.5,21.39999961853,22.72500038147,0.5722188319835871,15,False,True,False,False,False,False
2004-04-10,16:00:00,1.5,942.75,132.0,6.838534174113407,849.75,92.0,1083.5,91.0,1295.5,544.25,22.14999961853,21.275000095367,0.5605221603396696,16,False,True,False,False,False,False
2004-04-10,17:00:00,1.7,1007.0,144.0,7.4103512917057,874.5,103.0,1027.25,104.0,1357.0,619.75,21.050000190735,24.5,0.603966751645892,17,False,True,False,False,False,False
2004-04-10,18:00:00,2.0,1037.25,165.0,8.674878673990467,926.5,122.0,949.0,111.0,1425.5,739.5,18.25,31.599999427795,0.6562155197673951,18,False,True,False,False,False,False
2004-04-10,19:00:00,2.5,1126.5,210.0,11.207583313862159,1021.75,159.0,871.25,129.0,1533.5,921.25,16.125000238419,35.025000572205,0.6371532765080584,19,False,True,False,False,False,False
2004-04-10,20:00:00,2.4,1123.0,277.0,10.502542595459966,996.25,172.0,861.0,133.0,1550.75,1033.25,14.775000095367,41.474999427795,0.6929241728243624,20,False,True,False,False,False,False
2004-04-10,21:00:00,2.0,1110.0,168.0,8.227562389390469,908.5,125.0,916.0,115.0,1487.0,984.25,13.150000095367,50.300000190735,0.757718778618473,21,False,True,False,False,False,False
2004-04-10,22:00:00,2.9,1247.25,248.0,11.638524261032968,1037.0,187.0,811.5,125.0,1618.0,1192.75,12.299999713898,55.5,0.7916110940672102,22,False,True,False,False,False,False
2004-04-10,23:00:00,2.5,1219.75,235.0,9.711401368340608,966.75,174.0,843.5,117.0,1545.0,1218.5,11.824999809265,56.625,0.7832663973783106,23,False,True,False,False,False,False
2004-04-11,00:00:00,1.4,1028.25,84.0,5.126210628605008,769.75,75.0,1046.5,84.0,1326.0,912.75,11.200000047684,56.22500038147,0.7468609589845411,0,False,False,True,False,False,False
2004-04-11,01:00:00,1.2,977.75,75.0,3.9959242929204266,710.5,48.0,1143.75,63.0,1304.0,750.25,11.0,56.574999809265,0.7418043568213769,1,False,False,True,False,False,False
2004-04-11,02:00:00,1.0,949.0,62.0,3.7027089847837953,694.0,61.0,1159.75,68.0,1309.5,771.75,9.2750000953674,64.300001144409,0.7530981034777341,2,False,False,True,False,False,False
2004-04-11,05:00:00,0.7,836.25,38.0,2.857482624257634,643.0,38.0,1244.25,49.0,1306.0,727.0,7.7000000476837,70.72500038147,0.7463216366965916,5,False,False,True,False,False,False
2004-04-11,06:00:00,0.8,856.25,44.0,2.87315397168927,644.0,41.0,1259.0,49.0,1301.0,746.25,7.4000000953674,71.02499961853,0.7346499326529891,6,False,False,True,False,False,False
2004-04-11,07:00:00,0.9,887.5,60.0,2.9878617985251053,651.25,51.0,1240.25,52.0,1298.25,733.25,8.2250002622604,66.64999961853,0.7282918112538123,7,False,False,True,False,False,False
2004-04-11,08:00:00,1.1,912.0,88.0,3.7027089847837953,694.0,61.0,1196.3333333333,58.0,1342.6666666667,727.0,8.733333269755,64.300000508626,0.7266639335560638,8,False,False,True,False,False,False
2004-04-11,09:00:00,1.0,937.5,70.0,3.9194891796262517,706.25,47.0,1176.75,51.0,1319.5,641.5,12.950000047684,47.85000038147,0.711628356117237,9,False,False,True,False,False,False
2004-04-11,10:00:00,1.6,1052.5,94.0,6.248121985691788,823.25,87.0,1040.0,77.0,1385.5,810.25,17.424999952316,35.424999237061,0.6989532308124434,10,False,False,True,False,False,False
2004-04-11,11:00:00,1.8,1086.75,126.0,7.310770263939386,870.25,107.0,1013.5,90.0,1411.5,850.5,20.200000286102,29.175000190735,0.6829610295766556,11,False,False,True,False,False,False
2004-04-11,12:00:00,2.6,1153.0,181.0,9.151525969960906,945.25,161.0,968.75,118.0,1424.5,911.25,22.650000095367,22.924999713898,0.622425129892252,12,False,False,True,False,False,False
2004-04-11,13:00:00,1.1,893.75,66.0,3.982390025773332,709.75,61.0,1209.0,70.0,1200.25,611.25,22.300000190735,22.400000095367,0.5955143878428677,13,False,False,True,False,False,False
2004-04-11,14:00:00,0.6,796.5,54.0,2.3000316105315717,605.75,26.0,1452.25,35.0,1075.75,367.5,22.150000095367,18.949999809265,0.499266514167915,14,False,False,True,False,False,False
2004-04-11,15:00:00,0.9,854.0,48.0,3.096374945960142,658.0,42.0,1408.5,46.0,1107.75,368.5,22.049999713898,18.97500038147,0.496922650130175,15,False,False,True,False,False,False
2004-04-11,16:00:00,1.0,891.75,66.0,3.214759295216265,665.25,55.0,1347.5,58.0,1150.0,393.75,21.0,23.550000190735,0.5787888610744366,16,False,False,True,False,False,False
2004-04-11,17:00:00,1.2,935.25,65.0,3.3225027974574513,671.75,65.0,1298.75,61.0,1182.75,414.5,19.574999809265,27.35000038147,0.6162302537497344,17,False,False,True,False,False,False
2004-04-11,18:00:00,1.4,989.25,68.0,3.9733780589080423,709.25,75.0,1224.75,80.0,1232.75,469.0,17.924999237061,30.75,0.6258435474570397,18,False,False,True,False,False,False
2004-04-11,19:00:00,2.0,1062.75,118.0,5.675343902036482,796.5,93.0,1078.75,93.0,1284.5,607.25,16.375,35.349999427795,0.6532252461656287,19,False,False,True,False,False,False
2004-04-11,20:00:00,1.1,922.0,65.0,3.3559588840673533,673.75,63.0,1219.75,78.0,1205.0,498.0,15.550000190735,37.47500038147,0.657513594626475,20,False,False,True,False,False,False
2004-04-11,21:00:00,1.1,925.25,63.0,3.45293985090343,679.5,60.0,1222.5,76.0,1217.25,481.0,15.525000095367,36.749999046326,0.6437782135031566,21,False,False,True,False,False,False
2004-04-11,22:00:00,1.1,924.25,61.0,2.9401643453635233,648.25,63.0,1271.5,74.0,1186.25,464.5,14.549999952316,39.025000572205,0.6427578918712219,22,False,False,True,False,False,False
2004-04-11,23:00:00,1.1,913.5,63.0,3.145131870638927,661.0,66.0,1256.25,81.0,1186.75,478.0,14.224999904633,38.200000762939,0.616314892823216,23,False,False,True,False,False,False
2004-04-12,00:00:00,0.7,839.75,31.0,1.6375687065620157,556.0,41.0,1473.75,58.0,1094.0,366.25,13.650000095367,38.299999237061,0.595698819613484,0,True,False,False,False,False,False
2004-04-12,01:00:00,0.6,799.25,29.0,1.149307713853833,513.5,42.0,1614.75,59.0,1036.25,332.25,14.099999904633,34.0,0.5442076549227642,1,True,False,False,False,False,False
2004-04-12,02:00:00,0.7,855.5,34.0,1.9518462020878005,580.5,36.0,1447.5,54.0,1110.5,346.25,14.575000047684,33.974999427795,0.5604704917205382,2,True,False,False,False,False,False
2004-04-12,04:00:00,0.3,752.5,9.0,0.6573464798615279,461.75,16.0,1821.5,25.0,955.0,274.0,13.875,30.85000038147,0.48676227352119056,4,True,False,False,False,False,False
2004-04-12,05:00:00,0.3,784.5,14.0,0.5427813338961612,447.5,16.0,1923.25,26.0,1003.0,263.0,13.524999856949,37.925000190735,0.5851754876606478,5,True,False,False,False,False,False
2004-04-12,06:00:00,0.4,834.75,23.0,0.7432629495090571,471.75,33.0,1755.5,49.0,1116.75,314.25,13.874999761581,43.550000190735,0.6871473750532121,6,True,False,False,False,False,False
2004-04-12,07:00:00,0.5,865.0,36.0,0.9454247256167749,493.5,39.0,1613.0,53.0,1184.75,367.0,13.474999666214,50.099999427795,0.7705670405847741,7,True,False,False,False,False,False
2004-04-12,08:00:00,0.6,922.25,39.0,1.4568707533676883,541.0,45.0,1452.75,57.0,1246.25,431.75,13.324999809265,53.625,0.8169089365712796,8,True,False,False,False,False,False
2004-04-12,09:00:00,0.8,974.5,38.0,2.190576760964729,598.0,63.0,1267.5,73.0,1292.75,536.0,13.400000095367,56.025000572205,0.8575746802941473,9,True,False,False,False,False,False
2004-04-12,10:00:00,1.0,1040.25,55.0,2.900666704377631,645.75,71.0,1209.5,78.0,1325.25,554.5,12.950000286102,59.575000762939,0.8860033473170625,10,True,False,False,False,False,False
2004-04-12,11:00:00,1.3,1114.5,75.0,3.928448868489377,706.75,104.0,1105.0,93.0,1384.25,677.25,12.700000047684,62.674998283386,0.917262655105977,11,True,False,False,False,False,False
2004-04-12,12:00:00,1.1,1004.25,64.0,2.818464253455941,640.5,85.0,1201.25,71.0,1304.75,557.25,12.075000047684,60.500000953674,0.8504944223495169,12,True,False,False,False,False,False
2004-04-12,13:00:00,0.6,894.75,39.0,1.4015358776186697,536.25,53.0,1414.5,56.0,1228.5,420.75,11.174999952316,64.375000953674,0.8537334295732678,13,True,False,False,False,False,False
2004-04-12,14:00:00,0.7,917.0,42.0,1.7218047897796958,562.75,58.0,1414.5,60.0,1257.0,422.75,10.725000143051,67.575000762939,0.8703127854106188,14,True,False,False,False,False,False
